read_id	read_length	left_orientation	left_score	left_aln_primer_bases	left_matches	left_mismatches	left_identity	left_primer_coverage	left_window_start	left_window_end	right_orientation	right_score	right_aln_primer_bases	right_matches	right_mismatches	right_identity	right_primer_coverage	right_window_start	right_window_end	left_hit	right_hit	flanked	flanked_orientation
1017_3LV7H5_2	180	R1	40.0	20	20	0	1.0	1.0	2	22	R1_rc	40.0	20	20	0	1.0	1.0	57	77	True	True	True	R1|R1_rc
1018_3LV7H5_2	663	R1	17.0	20	13	7	0.65	1.0	48	70	R1_rc	17.0	20	14	6	0.7	1.0	9	32	False	False	False	NA
1019_3LV7H5_2	521	R1	20.5	20	17	3	0.85	1.0	0	26	R1_rc	20.5	20	15	5	0.75	1.0	56	80	True	False	False	NA
1020_3LV7H5_2	376	R1	17.0	20	14	6	0.7	1.0	43	65	R1	18.0	20	15	5	0.75	1.0	2	28	False	False	False	NA
1021_3LV7H5_2	357	R1	26.0	20	16	4	0.8	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1022_3LV7H5_2	1144	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1023_3LV7H5_2	293	R1	17.5	20	17	3	0.85	1.0	41	72	R1_rc	17.5	20	17	3	0.85	1.0	13	44	True	True	True	R1|R1_rc
1024_3LV7H5_2	456	R1_rc	20.5	20	14	6	0.7	1.0	49	69	R1_rc	19.5	20	16	4	0.8	1.0	2	27	False	True	False	NA
1025_3LV7H5_2	503	R1	17.5	20	14	6	0.7	1.0	32	54	R1	21.5	20	15	5	0.75	1.0	33	55	False	False	False	NA
1026_3LV7H5_2	414	R1	38.0	20	20	0	1.0	1.0	7	28	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1027_3LV7H5_2	1042	R1_rc	18.0	20	16	4	0.8	1.0	24	49	R1	18.0	20	15	5	0.75	1.0	33	57	True	False	False	NA
1028_3LV7H5_2	491	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1029_3LV7H5_2	200	R1	17.5	20	13	7	0.65	1.0	29	48	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1030_3LV7H5_2	260	R1_rc	17.5	20	14	6	0.7	1.0	61	82	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1031_3LV7H5_2	961	R1	34.0	20	19	1	0.95	1.0	7	28	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1032_3LV7H5_2	697	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1033_3LV7H5_2	444	R1	40.0	20	20	0	1.0	1.0	8	28	R1_rc	34.0	20	17	3	0.85	1.0	63	80	True	True	True	R1|R1_rc
1034_3LV7H5_2	545	R1_rc	19.0	20	14	6	0.7	1.0	24	44	R1	17.0	20	16	4	0.8	1.0	51	81	False	True	False	NA
1035_3LV7H5_2	344	R1	19.0	20	17	3	0.85	1.0	40	76	R1_rc	40.0	20	20	0	1.0	1.0	31	51	True	True	True	R1|R1_rc
1036_3LV7H5_2	801	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1037_3LV7H5_2	419	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1038_3LV7H5_2	481	R1	17.0	20	16	4	0.8	1.0	44	73	R1	19.5	20	17	3	0.85	1.0	28	58	True	True	True	R1|R1
1039_3LV7H5_2	1893	R1	17.5	20	12	8	0.6	1.0	61	78	R1_rc	17.5	20	12	8	0.6	1.0	3	20	False	False	False	NA
1040_3LV7H5_2	789	R1	18.0	20	14	6	0.7	1.0	51	75	R1_rc	18.0	20	15	5	0.75	1.0	8	35	False	False	False	NA
1041_3LV7H5_2	484	R1	19.5	20	16	4	0.8	1.0	4	35	R1	16.0	20	15	5	0.75	1.0	52	80	True	False	False	NA
1042_3LV7H5_2	1148	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1043_3LV7H5_2	402	R1	37.0	20	19	1	0.95	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1044_3LV7H5_2	777	R1	17.0	20	15	5	0.75	1.0	19	47	R1	18.0	20	14	6	0.7	1.0	44	66	False	False	False	NA
1045_3LV7H5_2	383	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1046_3LV7H5_2	721	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1047_3LV7H5_2	778	R1_rc	24.0	20	16	4	0.8	1.0	31	52	R1	24.0	20	16	4	0.8	1.0	29	50	True	True	True	R1_rc|R1
1048_3LV7H5_2	175	R1_rc	18.0	20	14	6	0.7	1.0	24	47	R1	18.0	20	14	6	0.7	1.0	31	54	False	False	False	NA
1049_3LV7H5_2	278	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1050_3LV7H5_2	135	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	26.5	20	17	3	0.85	1.0	49	73	True	True	True	R1|R1_rc
1051_3LV7H5_2	621	R1_rc	18.0	20	17	3	0.85	1.0	0	31	R1	17.0	20	16	4	0.8	1.0	28	56	True	True	True	R1_rc|R1
1052_3LV7H5_2	375	R1	21.0	20	17	3	0.85	1.0	19	48	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
1053_3LV7H5_2	390	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	25	45	True	True	True	R1|R1_rc
1054_3LV7H5_2	688	R1	21.5	20	16	4	0.8	1.0	19	47	R1_rc	21.5	20	16	4	0.8	1.0	35	63	True	True	True	R1|R1_rc
1055_3LV7H5_2	1141	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1056_3LV7H5_2	681	R1	19.0	20	15	5	0.75	1.0	19	46	R1_rc	23.0	20	17	3	0.85	1.0	34	61	False	True	False	NA
1057_3LV7H5_2	303	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1058_3LV7H5_2	453	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
1059_3LV7H5_2	962	R1	19.5	20	14	6	0.7	1.0	55	73	R1_rc	19.5	20	15	5	0.75	1.0	8	29	False	False	False	NA
1060_3LV7H5_2	394	R1	24.0	20	16	4	0.8	1.0	7	28	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
1061_3LV7H5_2	684	R1_rc	19.0	20	17	3	0.85	1.0	48	77	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1_rc|R1_rc
1062_3LV7H5_2	308	R1_rc	18.0	20	14	6	0.7	1.0	22	45	R1_rc	17.5	20	14	6	0.7	1.0	30	52	False	False	False	NA
1063_3LV7H5_2	278	R1	17.5	20	14	6	0.7	1.0	48	71	R1_rc	21.0	20	15	5	0.75	1.0	48	71	False	False	False	NA
1064_3LV7H5_2	138	R1_rc	17.5	20	14	6	0.7	1.0	61	82	R1_rc	17.5	20	14	6	0.7	1.0	3	24	False	False	False	NA
1065_3LV7H5_2	371	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1066_3LV7H5_2	547	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	38.0	20	20	0	1.0	1.0	52	73	True	True	True	R1|R1_rc
1067_3LV7H5_2	274	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	3	23	True	True	True	R1|R1_rc
1068_3LV7H5_2	259	R1	26.0	20	16	4	0.8	1.0	34	55	R1_rc	17.0	20	14	6	0.7	1.0	55	79	True	False	False	NA
1069_3LV7H5_2	418	R1	21.5	20	16	4	0.8	1.0	35	59	R1_rc	40.0	20	20	0	1.0	1.0	56	76	True	True	True	R1|R1_rc
1070_3LV7H5_2	476	R1_rc	19.5	20	15	5	0.75	1.0	18	42	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
1071_3LV7H5_2	672	R1_rc	21.0	20	16	4	0.8	1.0	36	61	R1	19.5	20	17	3	0.85	1.0	35	66	True	True	True	R1_rc|R1
1072_3LV7H5_2	506	R1_rc	16.0	20	11	9	0.55	1.0	60	76	R1	19.5	20	16	4	0.8	1.0	1	27	False	True	False	NA
1073_3LV7H5_2	979	R1	22.5	20	15	5	0.75	1.0	18	38	R1_rc	16.0	20	14	6	0.7	1.0	39	63	False	False	False	NA
1074_3LV7H5_2	262	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	30.0	20	17	3	0.85	1.0	60	79	True	True	True	R1|R1_rc
1075_3LV7H5_2	733	R1	19.5	20	15	5	0.75	1.0	55	77	R1_rc	19.5	20	16	4	0.8	1.0	5	29	False	True	False	NA
1076_3LV7H5_2	247	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1077_3LV7H5_2	311	R1_rc	19.0	20	12	8	0.6	1.0	3	20	R1_rc	40.0	20	20	0	1.0	1.0	52	72	False	True	False	NA
1078_3LV7H5_2	366	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	38.0	20	19	1	0.95	1.0	59	78	True	True	True	R1|R1_rc
1079_3LV7H5_2	602	R1_rc	17.0	20	17	3	0.85	1.0	38	70	R1_rc	18.5	20	14	6	0.7	1.0	3	24	True	False	False	NA
1080_3LV7H5_2	402	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	35.0	20	19	1	0.95	1.0	51	72	True	True	True	R1|R1_rc
1081_3LV7H5_2	433	R1	20.0	20	16	4	0.8	1.0	46	72	R1_rc	40.0	20	20	0	1.0	1.0	31	51	True	True	True	R1|R1_rc
1082_3LV7H5_2	1367	R1	17.5	20	16	4	0.8	1.0	2	33	R1	16.5	20	15	5	0.75	1.0	46	75	True	False	False	NA
1083_3LV7H5_2	683	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1084_3LV7H5_2	454	R1	16.5	20	15	5	0.75	1.0	54	81	R1	19.0	20	16	4	0.8	1.0	55	80	False	True	False	NA
1085_3LV7H5_2	308	R1_rc	20.0	20	16	4	0.8	1.0	46	71	R1	23.5	20	17	3	0.85	1.0	43	66	True	True	True	R1_rc|R1
1086_3LV7H5_2	422	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1087_3LV7H5_2	413	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1088_3LV7H5_2	799	R1	20.0	20	16	4	0.8	1.0	19	47	R1_rc	19.0	20	17	3	0.85	1.0	42	70	True	True	True	R1|R1_rc
1089_3LV7H5_2	274	R1	18.0	20	15	5	0.75	1.0	19	45	R1_rc	18.0	20	15	5	0.75	1.0	35	60	False	False	False	NA
1090_3LV7H5_2	378	R1	32.0	20	19	1	0.95	1.0	7	34	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1091_3LV7H5_2	275	R1	16.5	20	12	8	0.6	1.0	63	81	R1	16.5	20	14	6	0.7	1.0	21	45	False	False	False	NA
1092_3LV7H5_2	287	R1_rc	17.0	20	13	7	0.65	1.0	38	58	R1	17.0	20	13	7	0.65	1.0	23	43	False	False	False	NA
1093_3LV7H5_2	436	R1	40.0	20	20	0	1.0	1.0	7	27	R1	22.0	20	15	5	0.75	1.0	53	75	True	False	False	NA
1094_3LV7H5_2	655	R1_rc	17.5	20	16	4	0.8	1.0	43	73	R1	18.5	20	13	7	0.65	1.0	9	28	True	False	False	NA
1095_3LV7H5_2	308	R1_rc	20.0	20	14	6	0.7	1.0	31	51	R1	22.0	20	15	5	0.75	1.0	25	46	False	False	False	NA
1096_3LV7H5_2	169	R1	40.0	20	20	0	1.0	1.0	7	27	R1	18.0	20	14	6	0.7	1.0	18	39	True	False	False	NA
1097_3LV7H5_2	288	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	35.0	20	19	1	0.95	1.0	52	73	True	True	True	R1|R1_rc
1098_3LV7H5_2	267	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	38.0	20	19	1	0.95	1.0	53	72	True	True	True	R1|R1_rc
1099_3LV7H5_2	1703	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
1100_3LV7H5_2	432	R1	17.0	20	14	6	0.7	1.0	46	68	R1	17.0	20	16	4	0.8	1.0	51	81	False	True	False	NA
1101_3LV7H5_2	184	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	29.0	20	17	3	0.85	1.0	59	79	True	True	True	R1|R1_rc
1102_3LV7H5_2	665	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1103_3LV7H5_2	681	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	16.0	20	12	8	0.6	1.0	64	81	False	False	False	NA
1104_3LV7H5_2	546	R1	40.0	20	20	0	1.0	1.0	6	26	R1_rc	40.0	20	20	0	1.0	1.0	56	76	True	True	True	R1|R1_rc
1105_3LV7H5_2	226	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	32.0	20	17	3	0.85	1.0	52	71	True	True	True	R1|R1_rc
1106_3LV7H5_2	441	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
1107_3LV7H5_2	200	R1	40.0	20	20	0	1.0	1.0	7	27	R1	17.0	20	13	7	0.65	1.0	13	35	True	False	False	NA
1108_3LV7H5_2	358	R1	40.0	20	20	0	1.0	1.0	7	27	R1	18.5	20	14	6	0.7	1.0	5	27	True	False	False	NA
1109_3LV7H5_2	427	R1_rc	16.5	20	13	7	0.65	1.0	55	76	R1_rc	19.0	20	14	6	0.7	1.0	46	67	False	False	False	NA
1110_3LV7H5_2	137	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1111_3LV7H5_2	1131	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	51	71	True	True	True	R1|R1_rc
1112_3LV7H5_2	229	R1	17.0	20	14	6	0.7	1.0	44	66	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1113_3LV7H5_2	215	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	17.5	20	12	8	0.6	1.0	11	30	False	False	False	NA
1114_3LV7H5_2	774	R1_rc	19.0	20	17	3	0.85	1.0	44	74	R1	21.0	20	18	2	0.9	1.0	8	40	True	True	True	R1_rc|R1
1115_3LV7H5_2	489	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1116_3LV7H5_2	452	R1_rc	17.0	20	12	8	0.6	1.0	58	76	R1	17.0	20	12	8	0.6	1.0	3	21	False	False	False	NA
1117_3LV7H5_2	546	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	13	33	True	True	True	R1|R1_rc
1118_3LV7H5_2	1073	R1	37.0	20	19	1	0.95	1.0	7	27	R1_rc	35.5	20	20	0	1.0	1.0	41	64	True	True	True	R1|R1_rc
1119_3LV7H5_2	206	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1120_3LV7H5_2	244	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	28.0	20	17	3	0.85	1.0	52	73	True	True	True	R1|R1_rc
1121_3LV7H5_2	439	R1	36.0	20	19	1	0.95	1.0	7	27	R1_rc	33.0	20	18	2	0.9	1.0	53	73	True	True	True	R1|R1_rc
1122_3LV7H5_2	207	R1_rc	19.0	20	14	6	0.7	1.0	49	70	R1_rc	17.0	20	16	4	0.8	1.0	43	76	False	True	False	NA
1123_3LV7H5_2	741	R1	20.0	20	15	5	0.75	1.0	38	64	R1	18.0	20	14	6	0.7	1.0	24	48	False	False	False	NA
1124_3LV7H5_2	671	R1	18.5	20	15	5	0.75	1.0	30	55	R1	19.0	20	16	4	0.8	1.0	53	80	False	True	False	NA
1125_3LV7H5_2	750	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1126_3LV7H5_2	409	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1127_3LV7H5_2	323	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1128_3LV7H5_2	753	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	32.0	20	17	3	0.85	1.0	57	75	True	True	True	R1|R1_rc
1129_3LV7H5_2	531	R1_rc	18.0	20	15	5	0.75	1.0	24	49	R1	18.0	20	15	5	0.75	1.0	31	56	False	False	False	NA
1130_3LV7H5_2	467	R1_rc	19.5	20	17	3	0.85	1.0	32	61	R1_rc	17.5	20	15	5	0.75	1.0	31	58	True	False	False	NA
1131_3LV7H5_2	363	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	17.5	20	16	4	0.8	1.0	53	80	False	True	False	NA
1132_3LV7H5_2	648	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1133_3LV7H5_2	332	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1134_3LV7H5_2	683	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1135_3LV7H5_2	1242	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1136_3LV7H5_2	479	R1	18.5	20	15	5	0.75	1.0	34	58	R1_rc	18.0	20	16	4	0.8	1.0	25	51	False	True	False	NA
1137_3LV7H5_2	125	R1	18.0	20	14	6	0.7	1.0	29	54	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1138_3LV7H5_2	685	R1_rc	22.5	20	16	4	0.8	1.0	48	70	R1	22.5	20	16	4	0.8	1.0	11	33	True	True	True	R1_rc|R1
1139_3LV7H5_2	465	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	15	35	True	True	True	R1|R1_rc
1140_3LV7H5_2	224	R1	19.5	20	14	6	0.7	1.0	39	60	R1_rc	28.0	20	17	3	0.85	1.0	20	42	False	True	False	NA
1141_3LV7H5_2	450	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1142_3LV7H5_2	673	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1143_3LV7H5_2	762	R1_rc	24.0	20	16	4	0.8	1.0	31	52	R1	22.0	20	16	4	0.8	1.0	26	48	True	True	True	R1_rc|R1
1144_3LV7H5_2	402	R1_rc	21.0	20	17	3	0.85	1.0	54	80	R1	24.0	20	16	4	0.8	1.0	29	50	True	True	True	R1_rc|R1
1145_3LV7H5_2	382	R1	18.0	20	16	4	0.8	1.0	19	48	R1_rc	18.0	20	16	4	0.8	1.0	32	61	True	True	True	R1|R1_rc
1146_3LV7H5_2	680	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	33.5	20	20	0	1.0	1.0	45	72	True	True	True	R1|R1_rc
1147_3LV7H5_2	897	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1148_3LV7H5_2	375	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	14.5	20	12	8	0.6	1.0	18	37	True	False	False	NA
1149_3LV7H5_2	406	R1	40.0	20	20	0	1.0	1.0	6	26	R1_rc	40.0	20	20	0	1.0	1.0	53	73	True	True	True	R1|R1_rc
1150_3LV7H5_2	560	R1	17.0	20	16	4	0.8	1.0	29	61	R1	20.0	20	15	5	0.75	1.0	18	39	True	False	False	NA
1151_3LV7H5_2	1205	R1_rc	16.5	20	13	7	0.65	1.0	55	76	R1	16.5	20	13	7	0.65	1.0	3	24	False	False	False	NA
1152_3LV7H5_2	288	R1_rc	17.5	20	14	6	0.7	1.0	42	64	R1	17.5	20	15	5	0.75	1.0	18	41	False	False	False	NA
1153_3LV7H5_2	721	R1	40.0	20	20	0	1.0	1.0	6	26	R1_rc	40.0	20	20	0	1.0	1.0	53	73	True	True	True	R1|R1_rc
1154_3LV7H5_2	443	R1_rc	16.5	20	11	9	0.55	1.0	40	56	R1	16.0	20	13	7	0.65	1.0	25	46	False	False	False	NA
1155_3LV7H5_2	401	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1156_3LV7H5_2	847	R1	40.0	20	20	0	1.0	1.0	4	24	R1_rc	40.0	20	20	0	1.0	1.0	55	75	True	True	True	R1|R1_rc
1157_3LV7H5_2	134	R1_rc	21.5	20	14	6	0.7	1.0	38	58	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1158_3LV7H5_2	702	R1_rc	19.5	20	17	3	0.85	1.0	32	61	R1	19.5	20	17	3	0.85	1.0	19	48	True	True	True	R1_rc|R1
1159_3LV7H5_2	1398	R1_rc	16.0	20	11	9	0.55	1.0	3	20	R1	16.0	20	11	9	0.55	1.0	61	78	False	False	False	NA
1160_3LV7H5_2	543	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1161_3LV7H5_2	552	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	14.5	20	12	8	0.6	1.0	21	43	False	False	False	NA
1162_3LV7H5_2	379	R1_rc	21.0	20	15	5	0.75	1.0	31	52	R1_rc	17.0	20	14	6	0.7	1.0	39	62	False	False	False	NA
1163_3LV7H5_2	277	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	51	71	True	True	True	R1|R1_rc
1164_3LV7H5_2	2825	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	30.0	20	16	4	0.8	1.0	64	81	True	True	True	R1|R1_rc
1165_3LV7H5_2	1125	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	35.0	20	19	1	0.95	1.0	51	72	True	True	True	R1|R1_rc
1166_3LV7H5_2	139	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	37.0	20	19	1	0.95	1.0	52	72	True	True	True	R1|R1_rc
1167_3LV7H5_2	1376	R1_rc	23.0	20	14	6	0.7	1.0	65	82	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
1168_3LV7H5_2	192	R1_rc	20.0	20	15	5	0.75	1.0	43	65	R1	20.0	20	15	5	0.75	1.0	16	38	False	False	False	NA
1169_3LV7H5_2	377	R1_rc	17.5	20	14	6	0.7	1.0	61	82	R1	19.0	20	17	3	0.85	1.0	25	56	False	True	False	NA
1170_3LV7H5_2	523	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	30.0	20	17	3	0.85	1.0	52	72	True	True	True	R1|R1_rc
1171_3LV7H5_2	390	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1172_3LV7H5_2	887	R1	40.0	20	20	0	1.0	1.0	4	24	R1_rc	40.0	20	20	0	1.0	1.0	55	75	True	True	True	R1|R1_rc
1173_3LV7H5_2	477	R1	18.5	20	15	5	0.75	1.0	19	43	R1	21.5	20	16	4	0.8	1.0	44	66	False	True	False	NA
1174_3LV7H5_2	492	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1175_3LV7H5_2	475	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	38.0	20	19	1	0.95	1.0	60	79	True	True	True	R1|R1_rc
1176_3LV7H5_2	509	R1	22.0	20	18	2	0.9	1.0	37	69	R1_rc	22.0	20	18	2	0.9	1.0	11	43	True	True	True	R1|R1_rc
1177_3LV7H5_2	624	R1	37.0	20	19	1	0.95	1.0	7	27	R1_rc	24.0	20	16	4	0.8	1.0	58	80	True	True	True	R1|R1_rc
1178_3LV7H5_2	325	R1	40.0	20	20	0	1.0	1.0	3	23	R1_rc	40.0	20	20	0	1.0	1.0	56	76	True	True	True	R1|R1_rc
1179_3LV7H5_2	176	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1180_3LV7H5_2	442	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1181_3LV7H5_2	395	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1182_3LV7H5_2	230	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	15.0	20	14	6	0.7	1.0	34	59	False	False	False	NA
1183_3LV7H5_2	448	R1	17.0	20	14	6	0.7	1.0	44	67	R1	19.5	20	15	5	0.75	1.0	0	24	False	False	False	NA
1184_3LV7H5_2	345	R1_rc	16.5	20	11	9	0.55	1.0	49	65	R1_rc	19.0	20	14	6	0.7	1.0	30	51	False	False	False	NA
1185_3LV7H5_2	525	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	51	71	True	True	True	R1|R1_rc
1186_3LV7H5_2	755	R1_rc	16.0	20	13	7	0.65	1.0	48	69	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
1187_3LV7H5_2	166	R1_rc	18.0	20	14	6	0.7	1.0	52	75	R1_rc	40.0	20	20	0	1.0	1.0	31	51	False	True	False	NA
1188_3LV7H5_2	524	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	26.0	20	17	3	0.85	1.0	10	34	True	True	True	R1|R1_rc
1189_3LV7H5_2	746	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
1190_3LV7H5_2	435	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
